Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;FFT fft / rad
19,20052975;3,74988585368411;0,575;-0,09;0,00034248577768092
19,299415;3,76941650917204;0,56;-0,08;0,000161881833583698
19,39978225;3,78894716465998;0,435;-0,05;0,000402077407288186
19,50074;3,80847782014792;0,215;-0,01;0,00100651320879423
19,6002385;3,82800847563586;-0,0249999999999999;0,02;0,00160351893695948
19,70087075;3,8475391311238;-0,245;0,05;0,00166978149526963
19,79985375;3,86706978661173;-0,405;0,07;0,00111143033650592
19,9008485;3,88660044209967;-0,485;0,07;0,000595971827802552
20,0006185;3,90613109758761;-0,48;0,06;0,000331918841284962
20,09965275;3,92566175307555;-0,4;0,03;0,000630589705323775
20,19999575;3,94519240856349;-0,21;0;0,00110911288425783
20,3002745;3,96472306405142;0,02;-0,03;0,00140488720537892
20,40197025;3,98425371953936;0,25;-0,06;0,00124752110591506
20,5009355;4,0037843750273;0,44;-0,09;0,00078476554504012
20,6003785;4,02331503051524;0,55;-0,09;0,000412957457446786
20,70033675;4,04284568600318;0,57;-0,09;0,000297538033351925
20,80153575;4,06237634149111;0,53;-0,07;0,000323576214502781
20,8997;4,08190699697905;0,35;-0,04;0,000690191143651527
21,000701;4,10143765246699;0,12;-0,01;0,000948749544892803
21,10040725;4,12096830795493;-0,11;0,03;0,000917361950641887
21,2004;4,14049896344287;-0,31;0,06;0,000596541133099612
21,30151025;4,16002961893081;-0,455;0,07;0,000414666981750212
21,40077775;4,17956027441874;-0,49;0,07;0,00033900250672962
21,50023025;4,19909092990668;-0,475;0,05;0,000366107698187523
21,60015025;4,21862158539462;-0,335;0,03;0,00059424862680661
21,7002785;4,23815224088256;-0,12;-0,01;0,000959105104789096
21,80114;4,2576828963705;0,115;-0,05;0,00105614389466708
21,90065075;4,27721355185843;0,33;-0,07;0,000759549086140391
22,00005025;4,29674420734637;0,495;-0,09;0,000429197310529712
22,10038;4,31627486283431;0,57;-0,09;0,000282032711011122
22,20119375;4,33580551832225;0,565;-0,09;0,000246471069068298
22,30089575;4,35533617381019;0,475;-0,06;0,000277034061491323
22,40083975;4,37486682929812;0,265;-0,02;0,000391450848087959
22,50097425;4,39439748478606;0,0300000000000002;0,01;0,000428830462826992
22,60003425;4,413928140274;-0,2;0,04;0,000379669799114004
22,70041375;4,43345879576194;-0,38;0,07;0,000285390754098016
22,80109025;4,45298945124988;-0,48;0,07;0,000234850773115676
22,90023375;4,47252010673781;-0,485;0,07;0,000248170667911638
23,00113375;4,49205076222575;-0,43;0,04;0,000332065699699861
23,10059575;4,51158141771369;-0,255;0,01;0,000477766478045073
23,20016975;4,53111207320163;-0,0350000000000001;-0,03;0,000575338980613645
23,3010085;4,55064272868957;0,205;-0,06;0,000415822545528246
23,40085575;4,5701733841775;0,41;-0,09;0,000275000377265026
23,499912;4,58970403966544;0,535;-0,09;0,000190875767976627
23,59986975;4,60923469515338;0,575;-0,09;0,000232459608890884
23,70067225;4,62876535064132;0,55;-0,07;0,00035596226956851
23,80009925;4,64829600612926;0,395;-0,05;0,000347471674048137
23,9003685;4,66782666161719;0,17;-0,01;0,000362658618967513
24,00043575;4,68735731710513;-0,0700000000000003;0,03;0,000230577917027606
24,10151375;4,70688797259307;-0,28;0,05;0,000228523398674298
24,200795;4,72641862808101;-0,43;0,07;0,000194261862291931
24,29997075;4,74594928356895;-0,485;0,07;0,000427948643030562
24,40056;4,76547993905688;-0,48;0,06;0,00136247429280726
24,501575;4,78501059454482;-0,365;0,03;0,00237304980874394
24,5995;4,80454125003276;-0,175;-0,01;0,0025034745257545
24,701075;4,8240719055207;0,0700000000000003;-0,04;0,00158586629087878
24,80027875;4,84360256100864;0,295;-0,07;0,000620847251421894
24,90043375;4,86313321649657;0,47;-0,09;0,000304184314434243
25,0011755;4,88266387198451;0,565;-0,09;0,000382648516332207
25,1006;4,90219452747245;0,57;-0,09;0,000457669335902567
25,1997265;4,92172518296039;0,505;-0,06;0,000523821858061389
25,2998355;4,94125583844833;0,31;-0,03;0,000535569825627346
25,40057575;4,96078649393626;0,0750000000000002;0;0,000468913009156756
25,5013685;4,9803171494242;-0,155;0,03;0,000341892086778843
25,60040725;4,99984780491214;-0,355;0,06;0,000161965006656301
25,700301;;-0,465;0,07;
25,8005755;;-0,49;0,07;
25,90026725;;-0,455;0,05;
26,00124975;;-0,295;0,02;
26,1006755;;-0,0750000000000002;-0,02;
26,2003745;;0,165;-0,05;
26,3010555;;0,375;-0,08;
26,4012685;;0,52;-0,09;
26,50095225;;0,575;-0,09;
26,60025075;;0,57;-0,08;
26,70129375;;0,43;-0,05;
26,8004465;;0,215;-0,01;
26,9008885;;-0,0249999999999999;0,02;
27,00089225;;-0,25;0,05;
27,10065775;;-0,405;0,07;
27,20027225;;-0,49;0,07;
27,30089575;;-0,48;0,06;
27,40070975;;-0,4;0,03;
27,501352;;-0,205;0;
27,60065275;;0,0249999999999999;-0,03;
27,69993425;;0,255;-0,06;
27,80179675;;0,445;-0,09;
27,9005385;;0,555;-0,09;
28,00005925;;0,565;-0,09;
28,10027575;;0,525;-0,07;
28,20051025;;0,345;-0,04;
28,30197025;;0,115;0;
28,40142975;;-0,12;0,03;
28,50083525;;-0,325;0,06;
28,6010955;;-0,455;0,07;
28,70079675;;-0,49;0,07;
28,8005865;;-0,475;0,05;
28,8996085;;-0,325;0,03;
29,00044725;;-0,115;-0,01;
29,1004995;;0,13;-0,05;
29,19987025;;0,345;-0,08;
29,30023025;;0,5;-0,09;
