Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;zeiliche Ableitung w_1 / rad/s;FFT fft / rad
104,20092125;;0,005;0,24;-0,300289504015801;
104,30133325;;0,01;0,2;-0,502286586666512;
104,40051625;;0,005;0,14;-0,697744149900253;
104,50149725;;0,005;0,06;-0,798823203246882;
104,60083775;;0,005;-0,02;-0,802394377685185;
104,70090575;;0,01;-0,1;-0,749558526399751;
104,80095275;;0,005;-0,17;-0,599977978044648;
104,90087;;0,01;-0,22;-0,399762147592504;
105,001362;;0,01;-0,25;-0,148638586969278;
105,10101325;;0,005;-0,25;0,150033401397482;
105,200882;;0,01;-0,22;0,348789404571086;
105,301499;;0,005;-0,18;0,552069783814003;
105,40084125;;0,01;-0,11;0,75174654879778;
105,50093925;;0,01;-0,03;0,799071132974185;
105,60107375;;0,005;0,05;0,749305051086132;
105,701112;;0,01;0,12;0,647826338005968;
105,80185875;;0,01;0,18;0,498270989327572;
105,90129925;;0,005;0,22;0,301669000328114;
106,00077725;;0,005;0,24;0,051324126889247;
106,10110225;;0,005;0,23;-0,249944713188405;
106,201152;;0,005;0,19;-0,449556017194411;
106,301282;;0,01;0,14;-0,600385641469078;
106,40112125;;0,005;0,07;-0,748912511301211;
106,501503;;0,005;-0,01;-0,749204915009274;
106,60125325;;0,005;-0,08;-0,701701633856654;
106,701018;;0,005;-0,15;-0,59921463440551;
106,80189925;;0,005;-0,2;-0,397896417409563;
106,9014035;;0,005;-0,23;-0,200996832542565;
107,0011865;;0,01;-0,24;0,0492524455061244;
107,10145925;;0,005;-0,22;0,299932812042061;
107,201432;;0,005;-0,18;0,500989184438889;
107,301162;;0,005;-0,12;0,649415976818113;
107,40151925;;0,005;-0,05;0,700954393250282;
107,50089925;;0,01;0,02;0,749748313391512;
107,6014445;;0,01;0,1;0,69911806236262;
107,70083425;;0,005;0,16;0,50194009183125;
107,8009785;;0,005;0,2;0,299439824314731;
107,90138125;;0,005;0,22;0,0988583331240622;
108,000302;;0,005;0,22;-0,147680361917524;
108,100979;;0,005;0,19;-0,397419775749773;
108,201619;;0,01;0,14;-0,550954926487642;
108,300898;;0,005;0,08;-0,649768834728616;
108,4015035;;0,005;0,01;-0,70112732946818;
108,50059925;;0,005;-0,06;-0,701822475459957;
108,60100125;;0,005;-0,13;-0,596895711457276;
108,70175925;;0,005;-0,18;-0,397769097664324;
108,80173925;;0,01;-0,21;-0,200045301572972;
108,9006985;;0,005;-0,22;-0,000950342901610295;
109,00059725;;0,005;-0,21;0,198135050452885;
109,10154125;;0,005;-0,18;0,449348107731033;
109,20153075;;0,005;-0,12;0,601522871755145;
109,30103725;;0,005;-0,06;0,700055061298306;
109,4013035;;0,005;0,02;0,700389437332066;
109,50067925;;0,01;0,08;0,599831226215752;
109,60137725;;0,005;0,14;0,497244465051743;
109,70159925;;0,005;0,18;0,299535444802888;
109,8014235;;0,005;0,2;0,0997006522312004;
109,90030475;;0,005;0,2;-0,0970530148589389;
110,00193075;;0,005;0,18;-0,299303956224869;
110,10189725;;0,005;0,14;-0,502803418554757;
110,20111875;;0;0,08;-0,602145233681265;
110,301192;;0,01;0,02;-0,646585501233558;
110,402059;;0,005;-0,05;-0,649447219347764;
110,50111625;;0,005;-0,11;-0,553639068101969;
110,60087725;;0,005;-0,16;-0,400167703204585;
110,70143775;;0,005;-0,19;-0,24931926323428;
110,80105375;;0,01;-0,21;-0,0514949198373438;
110,90171325;;0,005;-0,2;0,201532528563625;
111,00095775;;0,01;-0,17;0,400518071016927;
111,10104125;;0,005;-0,12;0,547971103831851;
111,201612;;0,005;-0,06;0,600538264599872;
111,300879;;0,01;0;0,600035352536287;
111,401622;;0,005;0,06;0,598959009077041;
111,50123925;;0,01;0,12;0,502295395235225;
111,60061;;0,01;0,16;0,301218394882372;
111,70137425;;0,005;0,18;0,149298210456263;
111,80044125;;0,01;0,19;-0,0479508130847895;
111,9009435;;0,005;0,17;-0,248693068336138;
112,001479;;0,005;0,14;-0,402458799402457;
112,10049925;;0,01;0,09;-0,599424996184218;
112,201152;;0,005;0,02;-0,645420322526582;
112,30193925;;0,01;-0,04;-0,600322321401694;
112,401072;;0,01;-0,1;-0,502794154359011;
112,50126025;;0,01;-0,14;-0,401082966122462;
112,60054025;;0,005;-0,18;-0,252173621584086;
112,70121325;;0,005;-0,19;0,000608037568719857;
112,80127375;;0,01;-0,18;0,150474110278807;
112,9008845;;0,01;-0,16;0,299964231557309;
113,00097775;;0,01;-0,12;0,44755037747086;
113,1018185;;0,005;-0,07;0,551660054019451;
113,20075725;;0,01;-0,01;0,601948059143858;
113,30119375;;0,005;0,05;0,549858528308793;
113,400638;;0,005;0,1;0,451506922203947;
113,50065725;;0,005;0,14;0,349295654633444;
113,60119075;;0,01;0,17;0,198946890530629;
113,7004435;;0,015;0,18;-0,0483711477834321;
113,800839;;0,01;0,16;-0,199224520105896;
113,901222;;0,01;0,14;-0,351936057887135;
114,0006035;;0,005;0,09;-0,549444206512993;
114,1012155;;0,005;0,03;-0,547433429989488;
114,201479;;0,005;-0,02;-0,551835579504752;
114,300742;;0,01;-0,08;-0,550879027780203;
114,40144125;;0,005;-0,13;-0,398066036898479;
114,50129925;;0,005;-0,16;-0,25091604464686;
114,600422;;0,01;-0,18;-0,102092236027983;
114,70194575;;0,005;-0,18;0,10176567740046;
114,80128125;;0,005;-0,16;0,302106962762534;
114,90057725;;0,005;-0,12;0,450421479132365;
115,00088025;;0,005;-0,07;0,497506438332904;
115,10158125;;0,005;-0,02;0,549566397847253;
115,2012385;;0,01;0,04;0,549391933215896;
115,30201925;;0,005;0,09;0,450213947234166;
115,4007245;;0,005;0,13;0,303083866169214;
115,501163;;0,005;0,15;0,149611641537414;
115,60055375;;0,005;0,16;0,00238091625882695;
115,7023535;;0,01;0,15;-0,150705982653728;
115,8014645;;0,01;0,13;-0,298928856310209;
115,902083;;0,01;0,09;-0,450437333473504;
116,00154125;;0,01;0,04;-0,554003150286361;
116,10069425;;0,005;-0,02;-0,502661349687992;
116,2009235;;0,005;-0,06;-0,447640605461091;
116,301642;;0,01;-0,11;-0,398843240220508;
116,4006955;;0,01;-0,14;-0,251338697914264;
116,501159;;0,01;-0,16;-0,0995463164725961;
116,601638;;0,01;-0,16;0,0510020103499327;
116,700479;;0,005;-0,15;0,19846854410102;
116,80126025;;0,005;-0,12;0,349858117327547;
116,900899;;0,005;-0,08;0,498267965584516;
117,00155725;;0,005;-0,02;0,498568256528493;
117,10100125;;0,005;0,02;0,450283688988061;
117,20125725;;0,005;0,07;0,449645534707277;
117,30106025;;0,01;0,11;0,349387970713755;
117,40192025;;0,005;0,14;0,14760382403896;
117,50127625;;0,01;0,14;0;
117,60115625;;0,01;0,14;-0,0973484533916591;
117,70292025;;0,005;0,12;-0,250214222824676;
117,80208575;;0,005;0,09;-0,40360123762413;
117,90117425;;0,005;0,04;-0,45139830304654;
118,00184125;;0,005;0;-0,499966368507893;
118,10157075;;0,01;-0,06;-0,50101935660344;
118,2015245;;0,01;-0,1;-0,350117560632499;
118,30151375;;0,005;-0,13;-0,200022545433625;
118,40196125;;0,005;-0,14;-0,100308811222263;
118,50092025;;0,01;-0,15;-0,0020420498178025;
118,60192025;;0,005;-0,14;0,20154348920387;
118,701162;;0,01;-0,11;0,299919688305537;
118,80199925;;0,005;-0,08;0,401867283072977;
118,90111775;;0,01;-0,03;0,501777918691584;
119,001302;;0,01;0,02;0,450380271057952;
119,10080125;;0,01;0,06;0,39966963055939;
119,20148125;;0,015;0,1;0,298658587205822;
119,3008185;;0,01;0,12;0,200196501764702;
119,401298;;0,01;0,14;0,0993025394599439;
119,50133375;;0,01;0,14;-0,0997969756096014;
119,60148125;;0,005;0,12;-0,250558819763785;
119,70110125;;0,01;0,09;-0,348099942621621;
119,80217725;;0,005;0,05;-0,451987017537849;
119,90082025;;0,01;0;-0,453203032471705;
120,001172;;0,01;-0,04;-0,397817580083539;
120,101919;;0,01;-0,08;-0,348522663509244;
120,201772;;0,01;-0,11;-0,301789014709812;
120,30074125;;0,01;-0,14;-0,152460025186308;
120,40089;;0,01;-0,14;0,0495253862864758;
120,5015775;;0,01;-0,13;0,151024133371475;
120,6006385;;0,005;-0,11;0,249999656036452;
120,70105325;;0,01;-0,08;0,398928787570858;
120,80127325;;0,01;-0,03;0,448723732686508;
120,90165925;;0,005;0,01;0,400241819151159;
121,00116025;;0,01;0,05;0,350983168409666;
121,10127925;;0,005;0,08;0,300946725149863;
121,2005385;;0,015;0,11;0,201502669030269;
121,30121925;;0,01;0,12;0,0495459246538314;
121,40143075;;0,01;0,12;-0,0501345427041925;
121,501322;;0,01;0,11;-0,196688619501986;
121,60301375;;0,01;0,08;-0,299233650360108;
121,701912;;0,005;0,05;-0,352375021309874;
121,801479;;0,01;0,01;-0,401431575101578;
121,901199;;0,005;-0,03;-0,401375528818041;
122,00079375;;0,01;-0,07;-0,350073634234044;
122,10148025;;0,005;-0,1;-0,248998892427881;
122,201232;;0,01;-0,12;-0,150465017837649;
122,300622;;0,015;-0,13;-0,00116197173113959;
122,40117325;;0,01;-0,12;0,150185250417598;
122,500918;;0,01;-0,1;0,248838579958232;
122,60170125;;0,01;-0,07;0,299513699181277;
122,70125775;;0,005;-0,04;0,352629691243752;
122,80034575;;0,01;0;0,400951282893386;
122,900802;;0,005;0,04;0,348564917632668;
123,00113375;;0,01;0,07;0,299761716400324;
123,1009635;;0,01;0,1;0,200347073256699;
123,20189425;;0,005;0,11;0,0491030703238931;
123,3010645;;0,01;0,11;-0,0495586400989047;
123,40137725;;0,01;0,1;-0,150790834770833;
123,50069;;0,01;0,08;-0,248851089730995;
123,60166225;;0,01;0,05;-0,350313306130278;
123,70100275;;0,01;0,01;-0,350907680345566;
123,801483;;0,01;-0,02;-0,350130458259873;
123,901163;;0,005;-0,06;-0,350242339544139;
124,001552;;0,015;-0,09;-0,249772058502801;
124,10096325;;0,01;-0,11;-0,150634455404259;
124,2014045;;0,005;-0,12;0,000840917963521371;
124,3010045;;0,01;-0,11;0,100153342966234;
124,40110075;;0,01;-0,1;0,198980097035173;
124,50161375;;0,01;-0,07;0,299342410971753;
124,6015435;;0,01;-0,04;0,351132413716063;
124,701082;;0,005;0;0,349993450362276;
124,80194125;;0,01;0,03;0,300236357651917;
124,9009585;;0,005;0,06;0,300114581091409;
125,001902;;0,01;0,09;0,198141111020147;
125,1013935;;0,01;0,1;0,0505789442532824;
125,20217375;;0,01;0,1;0;
125,30161275;;0,01;0,1;-0,150972048102161;
125,4009965;;0,005;0,07;-0,25058634688204;
125,50168025;;0,015;0,05;-0,251114175768217;
125,60077;;0,005;0,02;-0,350508713096321;
125,70106075;;0,005;-0,02;-0,34836734590978;
125,801853;;0,01;-0,05;-0,299706659131297;
125,90127525;;0,005;-0,08;-0,250734739111583;
126,00166075;;0,005;-0,1;-0,0992158331905497;
126,101243;;0,005;-0,1;0;
126,201773;;0,01;-0,1;0,0503052290474886;
126,30154325;;0,01;-0,09;0,150423967785346;
126,401251;;0,005;-0,07;0,250071662965543;
126,50133625;;0,01;-0,04;0,299488687105148;
126,60159275;;0,005;-0,01;0,300093438261345;
126,70127725;;0,01;0,02;0,29929463185123;
126,8020765;;0,005;0,05;0,249252991929263;
126,90125125;;0,01;0,07;0,200989388139736;
127,0010965;;0,005;0,09;0,100569181093911;
127,101771;;0,005;0,09;0;
127,20134325;;0,01;0,09;-0,0998801008601478;
127,30128025;;0,005;0,07;-0,198825149581992;
127,4025425;;0,005;0,05;-0,250449596536679;
127,501772;;0,01;0,02;-0,352321621236094;
127,60117525;;0,005;-0,02;-0,301244011990477;
127,701711;;0,005;-0,04;-0,249985312737637;
127,8014935;;0,01;-0,07;-0,250196528020424;
127,9017425;;0,005;-0,09;-0,149905920309337;
128,000902;;0,005;-0,1;-0,0508547482669283;
128,101771;;0,01;-0,1;0,0509227068370018;
128,200842;;0,01;-0,09;0,198859116079435;
128,3014215;;0,005;-0,06;0,24828566447754;
128,402373;;0,005;-0,04;0,199798674831771;
128,501651;;0,005;-0,02;0,300240717312958;
128,601702;;0,005;0,02;0,300159795718619;
128,7011365;;0,005;0,04;0,199842894728924;
128,80187625;;0,005;0,06;0,19961238230138;
128,9015365;;0,005;0,08;0,100415232691851;
129,0013445;;0,005;0,08;0;
129,1018035;;0,005;0,08;-0,100488264155585;
129,20163125;;0,005;0,06;-0,150500712384377;
129,30051725;;0,01;0,05;-0,198507655863689;
129,401278;;0,005;0,02;-0,297853316849817;
129,50195875;;0,01;-0,01;-0,299653110258385;
129,601522;;0,01;-0,04;-0,2509164445832;
129,7013245;;0,01;-0,06;-0,199587480839817;
129,801942;;0,01;-0,08;-0,149292786288771;
129,9017135;;0,005;-0,09;-0,0501411190462805;
130,001591;;0,005;-0,09;0,0504291852143588;
130,100982;;0,01;-0,08;0,149462823315055;
130,2015415;;0,005;-0,06;0,199939996848479;
130,301053;;0,01;-0,04;0,199813524724932;
130,401742;;0,01;-0,02;0,249700212062772;
130,5016225;;0,01;0,01;0,300882645474815;
130,6011565;;0,005;0,04;0,250319856211387;
130,701838;;0,005;0,06;0,14915459498575;
130,801842;;0,01;0,07;0,0497743342822415;
130,90095525;;0,005;0,07;0;
131,001782;;0,01;0,07;-0,0507805883677054;
131,1010245;;0,005;0,06;-0,149414566113609;
131,20165525;;0,005;0,04;-0,199635798340734;
131,30139725;;0,01;0,02;-0,200400936973877;
131,40125525;;0,005;0;-0,251417138461591;
131,50051325;;0,005;-0,03;-0,250087961797362;
131,602218;;0,005;-0,05;-0,148149977425039;
131,7013435;;0,01;-0,06;-0,150250200108903;
131,801322;;0,005;-0,08;-0,100266384166401;
131,90179125;;0,01;-0,08;0;
132,001052;;0,005;-0,08;0,0983696725633138;
132,101902;;0,005;-0,06;0,199529554824398;
132,20153825;;0,005;-0,04;0,201197513093854;
132,30071375;;0,005;-0,02;0,200494183623691;
132,401059;;0,005;0;0,199493367947846;
132,501222;;0,005;0,02;0,251661388515905;
132,600218;;0,01;0,05;0,202046922464352;
132,70113925;;0,01;0,06;0,0492722840736726;
132,80096125;;0,01;0,06;0;
132,90195625;;0,005;0,06;0;
133,0015035;;0,005;0,06;-0,0998784131552507;
133,10143325;;0,005;0,04;-0,200109819729606;
133,20139375;;0,01;0,02;-0,198277642296777;
133,3032045;;0,005;0;-0,200753823810536;
133,40081925;;0,005;-0,02;-0,201956195909481;
133,50135325;;0,01;-0,04;-0,199712396052941;
133,60111325;;0,005;-0,06;-0,150481102878442;
133,70040025;;0,005;-0,07;-0,0510437974753453;
133,8024245;;0,005;-0,07;0;
133,90199925;;0,01;-0,07;0,0501483577209144;
134,00166025;;0,005;-0,06;0,150084223998837;
134,10166125;;0,005;-0,04;0,200388260616568;
134,20127425;;0,005;-0,02;0,199621796654326;
134,30205375;;0,01;0;0,200350785235844;
134,40095925;;0,005;0,02;0,200063716179165;
134,50203725;;0,01;0,04;0,148885547359403;
134,60122275;;0,01;0,05;0,100275848382101;
134,701499;;0,005;0,06;0,0496590504485272;
134,80096125;;0,005;0,06;0;
134,9015235;;0,005;0,06;-0,101329872402136;
135,00083075;;0,005;0,04;-0,199928146182173;
135,10161725;;0,005;0,02;-0,199799257176314;
135,20105;;0,005;0;-0,199656819950428;
135,3019835;;0,005;-0,02;-0,199242821282254;
135,401822;;0,005;-0,04;-0,150272640344152;
135,50154125;;0,005;-0,05;-0,100100755477665;
135,601622;;0;-0,06;-0,0498787823214309;
135,70137925;;0,005;-0,06;0;
135,80187925;;0,01;-0,06;0;
135,901992;;0,005;-0,06;0,10119130976491;
136,00124225;;0,005;-0,04;0,200327390361785;
136,10167925;;0,01;-0,02;0,200360533484732;
136,20089725;;0,005;0;0,200410754872566;
136,301283;;0,005;0,02;0,149557975835993;
136,40113425;;0,005;0,03;0,0996482367203579;
136,50199925;;0,005;0,04;0,0996441848548575;
136,6018585;;0,005;0,05;0,0500640177001063;
136,701692;;0,005;0,05;0;
136,80125325;;0,005;0,05;-0,0494837631007521;
136,90179925;;0,005;0,04;-0,15137460015194;
137,00061425;;0,005;0,02;-0,15128210907267;
137,101559;;0,005;0,01;-0,148760493718012;
137,20237;;0,005;-0,01;-0,199795217109363;
137,3017835;;0,005;-0,03;-0,150823533352353;
137,40144125;;0,005;-0,04;-0,150035180647817;
137,50148225;;0,005;-0,06;-0,100137550668668;
137,60188125;;0,005;-0,06;0;
137,70207925;;0,01;-0,06;0,0503179298494783;
137,801723;;0,005;-0,05;0,100278271975416;
137,9015245;;0,005;-0,04;0,149859540394933;
138,00167725;;0,01;-0,02;0,150052036023149;
138,10073375;;0,005;-0,01;0,149375099549937;
138,20143725;;0,005;0,01;0,149252582098022;
138,30095725;;0,005;0,02;0,148747410251745;
138,40207575;;0,005;0,04;0,0978961264875499;
138,50117425;;0,005;0,04;0;
138,60105075;;0,005;0,04;0;
138,70214125;;0,005;0,04;0;
138,80161325;;0,005;0,04;-0,0998270794732972;
138,901552;;0,01;0,02;-0,150300134671589;
139,00067575;;0,01;0,01;-0,148636907203976;
139,10197375;;0,005;-0,01;-0,148746254694925;
139,20069775;;0,01;-0,02;-0,150155707694239;
139,300838;;0,005;-0,04;-0,14970985829818;
139,401302;;0,005;-0,05;-0,0497385862324435;
139,501643;;0,005;-0,05;0;
139,601683;;0,005;-0,05;0;
139,701192;;0,005;-0,05;0,0493320245817578;
139,801926;;0,005;-0,04;0,150997484338016;
139,90099925;;0,005;-0,02;0,150965128077192;
140,001872;;0,005;-0,01;0,15076986351094;
140,10109725;;0,005;0,01;0,150824537799773;
140,20173725;;0,01;0,02;0,0999355120304841;
140,30123925;;0,01;0,03;0,0998994377568715;
140,40195325;;0,01;0,04;0,0493171107406274;
140,5013435;;0,01;0,04;0;
140,60192125;;0,01;0,04;-0,0501156671478086;
140,701959;;0,005;0,03;-0,100264499459571;
140,80139725;;0,005;0,02;-0,100072686704784;
140,9018235;;0,005;0,01;-0,100195943174699;
141,00102125;;0,005;0;-0,149295653277035;
141,101759;;0,005;-0,02;-0,149281321357461;
141,20101075;;0,005;-0,03;-0,100345394250424;
141,30107725;;0;-0,04;-0,0500500844259962;
141,401478;;0,005;-0,04;0;
141,5012835;;0,005;-0,04;0;
141,601419;;0,005;-0,04;0;
141,70220125;;0,005;-0,04;0,100938210647487;
141,801838;;0,005;-0,02;0,100278249659644;
141,9013035;;0,005;-0,02;0,0995276021997074;
142,00144025;;0,005;0;0,198777537112415;
142,10254275;;0,01;0,02;0,0979497489697896;
142,201702;;0,005;0,02;0,0505548276687109;
142,30069;;0,01;0,03;0,0507754454346192;
142,40071925;;0,005;0,03;0;
142,50145075;;0,005;0,03;-0,0492731150111731;
142,60267725;;0,005;0,02;-0,0486294825084922;
142,70081725;;0,005;0,02;-0,049474973555385;
142,800892;;0;0,01;-0,0995924266497328;
142,90164025;;0,005;0;-0,150094999654409;
143,001419;;0,01;-0,02;-0,100352899225497;
143,10145925;;0,005;-0,02;-0,0501468692098163;
143,20127725;;0,005;-0,03;-0,0999996697721439;
143,30146125;;0,01;-0,04;-0,0496608559439966;
143,40065725;;0,01;-0,04;0;
143,50073775;;0,005;-0,04;0,0499627776906869;
143,60081425;;0,01;-0,03;0,0998490896659141;
143,70104025;;0,01;-0,02;0,0499799123220938;
143,80163925;;0,005;-0,02;0,100671291904615;
143,901392;;0,005;0;0,15006170706924;
144,002419;;0,005;0,01;0,0999129656168478;
144,10160025;;0,005;0,02;0,0505849192301914;
144,20146125;;0,005;0,02;0;
144,30229425;;0,005;0,02;0;
144,40144575;;0,01;0,02;0;
144,50189925;;0,01;0,02;0;
144,60147375;;0,005;0,02;-0,0500435352044331;
144,70127375;;0,01;0,01;-0,0999033737322398;
144,80167075;;0,01;0;-0,100249009495693;
144,90079325;;0,01;-0,01;-0,0996452824040056;
145,0024465;;0,005;-0,02;-0,0486589998545334;
145,10194125;;0,01;-0,02;-0,0493992101216379;
145,20257925;;0,005;-0,03;-0,0494107546197854;
145,30212025;;0,005;-0,03;0;
145,40117725;;0,01;-0,03;0;
145,50223375;;0,005;-0,03;0,050955147445875;
145,6013235;;0,005;-0,02;0,0509136111626148;
145,70221375;;0,01;-0,02;0,100823004798212;
145,801962;;0,01;0;0,150346769006888;
145,90183725;;0,01;0,01;0,050017174197023;
146,001532;;0,005;0,01;0,0504435950978853;
146,1008435;;0,005;0,02;0,0506350178912888;
146,20129925;;0,005;0,02;0;
146,301498;;0,01;0,02;0;
146,40153325;;0,01;0,02;0;
146,500639;;0,01;0,02;-0,0492693168698443;
146,60132125;;0,01;0,01;-0,0992787782742302;
146,702092;;0,005;0;-0,0996653306742825;
146,80200025;;0,005;-0,01;-0,100490886805757;
146,90112125;;0,005;-0,02;-0,0508460116890477;
147,00183725;;0,01;-0,02;0;
147,10159725;;0,01;-0,02;0;
147,202039;;0,01;-0,02;0;
147,30187;;0,01;-0,02;0;
147,40077925;;0,005;-0,02;0;
147,501538;;0,005;-0,02;0;
147,60080575;;0,01;-0,02;0,0498660560521849;
147,70073925;;0,01;-0,01;0,0995816906201457;
147,8016555;;0,01;0;0,0998824852275925;
147,90099925;;0,01;0,01;0,0504653885189817;
148,00087775;;0,01;0,01;0,0498401704586514;
148,10105075;;0,01;0,02;0,0499832483458845;
148,2015035;;0,01;0,02;0;
148,300652;;0,005;0,02;-0,0489303079181939;
148,401812;;0,005;0,01;-0,0489399014497167;
148,500999;;0,005;0,01;-0,0491588968924815;
148,60185925;;0,005;0;-0,0995891170828183;
148,701832;;0,005;-0,01;-0,0498216655288196;
148,80104025;;0,01;-0,01;-0,0494122584176442;
148,9015635;;0,01;-0,02;-0,0497279204727942;
149,002039;;0,01;-0,02;0;
149,10194125;;0,005;-0,02;0;
149,20121725;;0,005;-0,02;0;
149,30201275;;0,005;-0,02;0;
149,40175925;;0,01;-0,02;0;
149,50097725;;0,005;-0,02;0,0496380986476371;
149,60119925;;0,01;-0,01;0,0996829431411627;
149,70161375;;0,01;0;0,0496466402895166;
149,80143725;;0,005;0;0,0500949924372911;
149,901252;;0,01;0,01;0,0501901558962401;
150,0014555;;0,01;0,01;0;
150,10161325;;0,005;0,01;0;
150,20296025;;0,005;0,01;0;
150,301932;;0,01;0,01;0;
150,40118025;;0,01;0,01;-0,0496159465914293;
150,50144225;;0,01;0;-0,0499969066512523;
150,6022185;;0,01;0;-0,0501681324049453;
150,702252;;0,01;-0,01;-0,100133229113476;
150,8019535;;0,01;-0,02;-0,0501048270010521;
150,90147675;;0,01;-0,02;0;
151,00257725;;0,01;-0,02;0;
151,101502;;0,005;-0,02;0;
151,201022;;0,005;-0,02;0;
151,30119425;;0,005;-0,02;0,0492576603148151;
151,40225375;;0,005;-0,01;0,0490485444167152;
151,50158275;;0,005;-0,01;0,0502715097279162;
151,600999;;0,01;0;0,0505749246475532;
151,70153375;;0,005;0;0;
151,80189925;;0,01;0;0,0508048810952331;
151,90095925;;0,01;0,01;0,0508144969250924;
152,001363;;0,005;0,01;0;
152,10150125;;0,01;0,01;0;
152,20200225;;0,005;0,01;-0,050262709299631;
152,30181925;;0,01;0;-0,0499193869440949;
152,400952;;0,005;0;0;
152,501538;;0,005;0;-0,0497101895848432;
152,602122;;0,01;-0,01;-0,0494806905125254;
152,7017835;;0,005;-0,01;0;
152,80175375;;0,01;-0,01;0;
152,900859;;0,01;-0,01;0;
153,00103925;;0,005;-0,01;0;
153,101458;;0,01;-0,01;0;
153,201922;;0,01;-0,01;0;
153,30177375;;0,01;-0,01;0;
153,40111325;;0,005;-0,01;0,0496697425992072;
153,50133375;;0,005;0;0,0498911748187636;
153,601559;;0,005;0;0;
153,70077775;;0,01;0;0;
153,80097925;;0,01;0;0;
153,90178125;;0,01;0;0;
154,0019185;;0,01;0;0;
154,1011185;;0,01;0;0;
154,20191075;;0,005;0;0;
154,30147;;0,01;0;0;
154,4023645;;0,01;0;0;
154,50217925;;0,005;0;-0,0504533174188223;
154,60151775;;0,005;-0,01;-0,0506865839054133;
154,702262;;0,005;-0,01;0;
154,80151;;0,005;-0,01;0;
154,90196125;;0,005;-0,01;0;
155,00121725;;0,005;-0,01;0;
155,101058;;0,005;-0,01;0;
155,20121625;;0,01;-0,01;0;
155,30180275;;0,005;-0,01;0;
155,401338;;0,005;-0,01;0,0490994890587191;
155,502398;;0,01;0;0,0491041483449398;
155,601952;;0,01;0;0;
155,701203;;0,005;0;0;
155,8016035;;0,005;0;0;
155,901459;;0,01;0;0;
156,00127425;;0,005;0;0;
156,101732;;0,005;0;0;
156,20261575;;0,01;0;0;
156,3015035;;0,01;0;0;
156,4017185;;0,005;0;0;
156,50139725;;0,015;0;0;
156,6018955;;0,005;0;0;
156,7031865;;0,005;0;0;
156,80115075;;0,01;0;0;
156,901352;;0,01;0;0;
157,00135925;;0,005;0;0;
157,10040125;;0,005;0;0;
157,20188575;;0,01;0;0;
157,30145925;;0,01;0;0;
157,40224025;;0,005;0;0;
157,501463;;0,01;0;0;
157,602139;;0,01;0;0;
157,70239275;;0,005;0;0;
157,80161575;;0,01;0;0;
157,90175325;;0,005;0;0;
158,00095725;;0,01;0;0;
158,101419;;0,01;0;0;
158,201592;;0,01;0;0;
158,30209925;;0,01;0;0;
158,401899;;0,01;0;0;
158,50109625;;0,005;0;0;
158,60129925;;0,01;0;0;
158,7020435;;0,005;0;0;
158,801943;;0,01;0;0;
158,90183925;;0,005;0;;
